GPS time   ,date       ,time     ,latitude           ,longitude          ,altitude            ,qx                  ,qy                  ,qz                  ,qw                  ,image,image_url
1417792782,2024-12-09 ,15:19:24 ,28.664891134510885,-81.37895368563451,-2.170032110065222,0.3799877352970722,0.5809692158759454,-0.4295486598669918,0.5775569900173716,1733757564178.jpg,https://KShervington.github.io/arcgis-images/images/1733757564178.jpg
1417792783,2024-12-09 ,15:19:25 ,28.664909333370908,-81.37900635528518,-2.176661666482687,0.3952219710005951,0.5725771143542573,-0.439364270972728,0.5682552515983857,1733757565202.jpg,https://KShervington.github.io/arcgis-images/images/1733757565202.jpg
1417792784,2024-12-09 ,15:19:26 ,28.664906190206885,-81.37905442519073,-2.2773183351382613,0.3996634439187571,0.5702460511107729,-0.4379109720786757,0.568614669847228,1733757566217.jpg,https://KShervington.github.io/arcgis-images/images/1733757566217.jpg
1417792785,2024-12-09 ,15:19:27 ,28.66490663242332,-81.37909283024945,-2.2773895887658,0.4018636219342134,0.5690246096834461,-0.4366500013434237,0.5692569376780102,1733757567210.jpg,https://KShervington.github.io/arcgis-images/images/1733757567210.jpg
1417792786,2024-12-09 ,15:19:28 ,28.664908793924248,-81.37912547573485,-2.5684622954577208,0.409028037198925,0.5725190072599335,-0.4347680729271211,0.5620452268469247,1733757568233.jpg,https://KShervington.github.io/arcgis-images/images/1733757568233.jpg
1417792787,2024-12-09 ,15:19:29 ,28.66490539196864,-81.37915637741452,-2.346106927841902,0.4083045807387254,0.5705884906377447,-0.4412849018441986,0.5594496199633434,1733757569249.jpg,https://KShervington.github.io/arcgis-images/images/1733757569249.jpg
1417792788,2024-12-09 ,15:19:30 ,28.664900049952955,-81.37916587538977,-2.244582359679044,0.4070906952538196,0.5679176897505781,-0.4469134307359713,0.5585830284206651,1733757570244.jpg,https://KShervington.github.io/arcgis-images/images/1733757570244.jpg
1417792789,2024-12-09 ,15:19:31 ,28.66489968256201,-81.37916148264145,-2.0610579224303365,0.4092383313638882,0.5671692990926401,-0.4474368085842702,0.5573538196557521,1733757571255.jpg,https://KShervington.github.io/arcgis-images/images/1733757571255.jpg
1417792790,2024-12-09 ,15:19:32 ,28.66489292161132,-81.37916909175527,-1.9165702518075705,0.4104266695188257,0.5649927001943008,-0.4491060603522514,0.5573480582634162,1733757572254.jpg,https://KShervington.github.io/arcgis-images/images/1733757572254.jpg
1417792791,2024-12-09 ,15:19:33 ,28.66488868382455,-81.37918541602696,-1.8385207653045648,0.4121993256550252,0.5596366009871668,-0.4506819967087583,0.5601646054569178,1733757573282.jpg,https://KShervington.github.io/arcgis-images/images/1733757573282.jpg
1417792792,2024-12-09 ,15:19:34 ,28.66488994511775,-81.37921305505355,-1.9880755012854927,0.4144354305293503,0.5458513049468329,-0.4517514522904581,0.5711482404384176,1733757574296.jpg,https://KShervington.github.io/arcgis-images/images/1733757574296.jpg
1417792793,2024-12-09 ,15:19:35 ,28.66488588265571,-81.37924220725328,-1.681622276082635,0.4225932380972816,0.5560649919708656,-0.4397357600575672,0.5646585541703913,1733757575294.jpg,https://KShervington.github.io/arcgis-images/images/1733757575294.jpg
1417792794,2024-12-09 ,15:19:36 ,28.66488700100521,-81.37927860592596,-1.6882077800109982,0.415766539018943,0.565720134272332,-0.4393966389796481,0.5603832687079859,1733757576313.jpg,https://KShervington.github.io/arcgis-images/images/1733757576313.jpg
1417792795,2024-12-09 ,15:19:37 ,28.664888738034826,-81.37932375865194,-1.6175149120390415,0.41736095808282,0.5619334798399199,-0.438851465630151,0.5634270250975879,1733757577321.jpg,https://KShervington.github.io/arcgis-images/images/1733757577321.jpg
1417792796,2024-12-09 ,15:19:38 ,28.66489062050927,-81.37937025688863,-1.4130444396287205,0.4259740919165196,0.5572965349469483,-0.4384150415238331,0.5619242456420176,1733757578331.jpg,https://KShervington.github.io/arcgis-images/images/1733757578331.jpg
1417792797,2024-12-09 ,15:19:39 ,28.66488788866429,-81.37941717393252,-1.391261368058622,0.4254334203137439,0.5554591284432673,-0.4395168609789214,0.5632908014171081,1733757579343.jpg,https://KShervington.github.io/arcgis-images/images/1733757579343.jpg
1417792798,2024-12-09 ,15:19:40 ,28.664889179552887,-81.37946665302672,-1.1956906337291002,0.4225945604399687,0.5558898111670191,-0.4397780933751433,0.5647970074141372,1733757580353.jpg,https://KShervington.github.io/arcgis-images/images/1733757580353.jpg
1417792799,2024-12-09 ,15:19:41 ,28.66488149333354,-81.37952137190953,-0.9770464664325118,0.4132083646711277,0.5561674250078936,-0.4445205016160431,0.5677483635609937,1733757581366.jpg,https://KShervington.github.io/arcgis-images/images/1733757581366.jpg
1417792800,2024-12-09 ,15:19:42 ,28.664880472631552,-81.37957844434041,-1.064606457017362,0.4040158424177666,0.5589602543078606,-0.4506223397309739,0.5668103605835578,1733757582366.jpg,https://KShervington.github.io/arcgis-images/images/1733757582366.jpg
1417792801,2024-12-09 ,15:19:43 ,28.66487777409557,-81.37963461930865,-1.012213251553476,0.4032700515937853,0.5597529646142091,-0.4550379300699518,0.5630190143214543,1733757583371.jpg,https://KShervington.github.io/arcgis-images/images/1733757583371.jpg
1417792802,2024-12-09 ,15:19:44 ,28.664881420690783,-81.3796922938609,-1.171059631742537,0.4092519308831114,0.5573321859096438,-0.4537054320216629,0.5621789140683341,1733757584404.jpg,https://KShervington.github.io/arcgis-images/images/1733757584404.jpg
1417792803,2024-12-09 ,15:19:45 ,28.66488124847942,-81.37974687732259,-1.1562983011826873,0.4140304354515012,0.5522793322337624,-0.4518409124838994,0.5651601603206422,1733757585389.jpg,https://KShervington.github.io/arcgis-images/images/1733757585389.jpg
1417792804,2024-12-09 ,15:19:46 ,28.664883964554203,-81.37980078556977,-1.4299922715872526,0.415211881482267,0.548139521971009,-0.4504646844583851,0.5694064857072986,1733757586397.jpg,https://KShervington.github.io/arcgis-images/images/1733757586397.jpg
1417792805,2024-12-09 ,15:19:47 ,28.664886650408203,-81.37985156621818,-1.4898048182949424,0.4150633054862455,0.546573636802665,-0.4525366532280425,0.5693771337038369,1733757587387.jpg,https://KShervington.github.io/arcgis-images/images/1733757587387.jpg
1417792806,2024-12-09 ,15:19:48 ,28.66488354770028,-81.37989782170384,-1.4969555968418715,0.4190435959909419,0.5497706409205128,-0.4519462844965575,0.5638255990217131,1733757588391.jpg,https://KShervington.github.io/arcgis-images/images/1733757588391.jpg
1417792807,2024-12-09 ,15:19:49 ,28.66488189366405,-81.37994530889767,-1.505059097893536,0.421783619461367,0.5491222757269563,-0.4513376494216741,0.5629012202177965,1733757589416.jpg,https://KShervington.github.io/arcgis-images/images/1733757589416.jpg
1417792808,2024-12-09 ,15:19:50 ,28.664884882341163,-81.3799947007521,-1.5518232928588986,0.4270858320871507,0.5437192570503002,-0.4475791060927724,0.5671330804356174,1733757590403.jpg,https://KShervington.github.io/arcgis-images/images/1733757590403.jpg
1417792809,2024-12-09 ,15:19:51 ,28.664885610993288,-81.38003887643288,-1.5824724910780787,0.4324972112855127,0.5397727594925371,-0.4410071026856206,0.5719301913845614,1733757591423.jpg,https://KShervington.github.io/arcgis-images/images/1733757591423.jpg
1417792810,2024-12-09 ,15:19:52 ,28.66488611230439,-81.38008964860363,-1.5603910041972997,0.4318878024724915,0.5412846820435533,-0.4371095851541924,0.5739505333916142,1733757592428.jpg,https://KShervington.github.io/arcgis-images/images/1733757592428.jpg
1417792811,2024-12-09 ,15:19:53 ,28.664885745996138,-81.38012828011702,-1.5187537698075175,0.4322542115572873,0.5396743677285988,-0.4362065176124907,0.5758748150602476,1733757593441.jpg,https://KShervington.github.io/arcgis-images/images/1733757593441.jpg
1417792812,2024-12-09 ,15:19:54 ,28.66488491913224,-81.38015937614162,-1.4537160955369473,0.4326908573290871,0.5414225736841239,-0.4338402857556283,0.5756933456322796,1733757594447.jpg,https://KShervington.github.io/arcgis-images/images/1733757594447.jpg
1417792813,2024-12-09 ,15:19:55 ,28.664882776992908,-81.38018177407271,-1.3145884349942207,0.4275459706448503,0.5419964832556466,-0.4353759993761037,0.5778338561309341,1733757595463.jpg,https://KShervington.github.io/arcgis-images/images/1733757595463.jpg
1417792814,2024-12-09 ,15:19:56 ,28.664884446480087,-81.38018034871001,-1.3030369486659763,0.4247571140849994,0.5418537737159445,-0.4368080133197151,0.5789427405050054,1733757596459.jpg,https://KShervington.github.io/arcgis-images/images/1733757596459.jpg
1417792815,2024-12-09 ,15:19:57 ,28.66488531872705,-81.38017249704521,-1.244976946152747,0.4251006115747541,0.5423160249506035,-0.4363731825664531,0.578585643058579,1733757597487.jpg,https://KShervington.github.io/arcgis-images/images/1733757597487.jpg
1417792816,2024-12-09 ,15:19:58 ,28.66488556241536,-81.3801728765606,-1.309405823238194,0.4251785472030635,0.5424053173589204,-0.4363129617482856,0.578489940476104,1733757598492.jpg,https://KShervington.github.io/arcgis-images/images/1733757598492.jpg
1417792817,2024-12-09 ,15:19:59 ,28.66488525015497,-81.38016846566218,-1.463613393716514,0.4252918054973227,0.5425835745226828,-0.4360790403570597,0.5784159708983457,1733757599506.jpg,https://KShervington.github.io/arcgis-images/images/1733757599506.jpg
1417792818,2024-12-09 ,15:20:00 ,28.664885245444868,-81.38016846204172,-1.4639940597116947,0.4254100640438246,0.5427695931736661,-0.4360012002839225,0.5782131599456725,1733757600512.jpg,https://KShervington.github.io/arcgis-images/images/1733757600512.jpg
1417792819,2024-12-09 ,15:20:01 ,28.664885245444868,-81.38016846204172,-1.4639940597116947,0.4254073645148026,0.5428422204494121,-0.4358483086310236,0.5782622370536896,1733757601505.jpg,https://KShervington.github.io/arcgis-images/images/1733757601505.jpg
1417792820,2024-12-09 ,15:20:02 ,28.664885245444868,-81.38016846204172,-1.4639940597116947,0.4252222289861397,0.5430162484501035,-0.4359700583044742,0.5781432716386894,1733757602517.jpg,https://KShervington.github.io/arcgis-images/images/1733757602517.jpg
1417792821,2024-12-09 ,15:20:03 ,28.664885245444868,-81.38016846204172,-1.4639940597116947,0.4254227740738184,0.543173536494142,-0.4356721418067944,0.5780724965023007,1733757603521.jpg,https://KShervington.github.io/arcgis-images/images/1733757603521.jpg
1417792822,2024-12-09 ,15:20:04 ,28.664885245444868,-81.38016846204172,-1.4639940597116947,0.4253008968654429,0.5431527095561226,-0.4355862834346063,0.5782464670061566,1733757604512.jpg,https://KShervington.github.io/arcgis-images/images/1733757604512.jpg
1417792823,2024-12-09 ,15:20:05 ,28.66488795500125,-81.38016263713487,-1.841063901782036,0.4260370584136002,0.5443086795043313,-0.4347823427671125,0.577221659715055,1733757605539.jpg,https://KShervington.github.io/arcgis-images/images/1733757605539.jpg
1417792824,2024-12-09 ,15:20:06 ,28.664885022517936,-81.38016167189296,-1.7477043867111206,0.4263234663697274,0.5471085179592671,-0.4332847710236694,0.575486626284908,1733757606538.jpg,https://KShervington.github.io/arcgis-images/images/1733757606538.jpg
1417792825,2024-12-09 ,15:20:07 ,28.66488444871536,-81.38017907846971,-1.702292826026678,0.4282591682876993,0.5505257550329329,-0.4290426049710177,0.573966889887529,1733757607539.jpg,https://KShervington.github.io/arcgis-images/images/1733757607539.jpg
1417792826,2024-12-09 ,15:20:08 ,28.66488367920017,-81.38020652795984,-1.695622225292027,0.4223058517060716,0.5474275907405152,-0.434371554239124,0.5773232874533863,1733757608541.jpg,https://KShervington.github.io/arcgis-images/images/1733757608541.jpg
1417792827,2024-12-09 ,15:20:09 ,28.6648801616751,-81.38023182181318,-1.682069094851613,0.4203478247347698,0.5493120223092811,-0.4372404600403064,0.574791101396474,1733757609575.jpg,https://KShervington.github.io/arcgis-images/images/1733757609575.jpg
1417792828,2024-12-09 ,15:20:10 ,28.66488126400279,-81.38025972887495,-1.741376280784607,0.4199197237743398,0.5497647922136326,-0.4388859963246502,0.5734153632014434,1733757610589.jpg,https://KShervington.github.io/arcgis-images/images/1733757610589.jpg
1417792829,2024-12-09 ,15:20:11 ,28.66488492720026,-81.38029774593062,-1.6424381220713258,0.4226124294528605,0.554749771905382,-0.4357486129967506,0.5690118451175189,1733757611588.jpg,https://KShervington.github.io/arcgis-images/images/1733757611588.jpg
1417792830,2024-12-09 ,15:20:12 ,28.66488105814673,-81.38033899258704,-1.4292180305346849,0.4193483372072507,0.554569563501325,-0.4380397516961904,0.5698427643238257,1733757612596.jpg,https://KShervington.github.io/arcgis-images/images/1733757612596.jpg
1417792831,2024-12-09 ,15:20:13 ,28.664881942659136,-81.38037577834285,-1.203350062482059,0.4180249389828634,0.5557742148408316,-0.4383201787095098,0.5694257724132735,1733757613611.jpg,https://KShervington.github.io/arcgis-images/images/1733757613611.jpg
1417792832,2024-12-09 ,15:20:14 ,28.664876427682493,-81.38041324424982,-1.0806741155683994,0.4162026286342986,0.5540272156137107,-0.438768844528341,0.5721111764069732,1733757614621.jpg,https://KShervington.github.io/arcgis-images/images/1733757614621.jpg
1417792833,2024-12-09 ,15:20:15 ,28.66487433168448,-81.3804585602085,-0.9979441901668906,0.4186471072773546,0.5587289679370985,-0.4364956073652482,0.5674751998659274,1733757615620.jpg,https://KShervington.github.io/arcgis-images/images/1733757615620.jpg
1417792834,2024-12-09 ,15:20:16 ,28.66487527076328,-81.38049988385086,-1.230526183731854,0.4165340565175511,0.5588655352027949,-0.4419576024573605,0.5646610325297716,1733757616612.jpg,https://KShervington.github.io/arcgis-images/images/1733757616612.jpg
1417792835,2024-12-09 ,15:20:17 ,28.66487329363595,-81.38054064174624,-1.1240006322041154,0.4156770053124028,0.5611312295782361,-0.4459872200017963,0.5598570796114866,1733757617620.jpg,https://KShervington.github.io/arcgis-images/images/1733757617620.jpg
1417792836,2024-12-09 ,15:20:18 ,28.664874044692827,-81.38058800570127,-1.0960169676691294,0.4154823974272063,0.5617018866671202,-0.4466415102007948,0.5589067846073635,1733757618613.jpg,https://KShervington.github.io/arcgis-images/images/1733757618613.jpg
1417792837,2024-12-09 ,15:20:19 ,28.66487399025597,-81.38063683318227,-1.0075229443609717,0.4181068149857953,0.5621895776863599,-0.4405633054385809,0.561278594317268,1733757619612.jpg,https://KShervington.github.io/arcgis-images/images/1733757619612.jpg
1417792838,2024-12-09 ,15:20:20 ,28.664874568503528,-81.38067969862747,-0.905490731820464,0.4244258377535141,0.5597867501191338,-0.4365258972246114,0.5620912520010294,1733757620647.jpg,https://KShervington.github.io/arcgis-images/images/1733757620647.jpg
1417792839,2024-12-09 ,15:20:21 ,28.66487754547264,-81.38072803919314,-0.8665394391864538,0.4225907772384831,0.5532763880010496,-0.4381689534369853,0.5686038638142484,1733757621645.jpg,https://KShervington.github.io/arcgis-images/images/1733757621645.jpg
1417792840,2024-12-09 ,15:20:22 ,28.66488224986324,-81.38077316639242,-1.1819523926824331,0.4196181177031143,0.5538640625800874,-0.4372030556286319,0.5709718484348751,1733757622644.jpg,https://KShervington.github.io/arcgis-images/images/1733757622644.jpg
1417792841,2024-12-09 ,15:20:23 ,28.664882623000025,-81.38081605944518,-1.3030397109687328,0.4160947313321146,0.5589688597931642,-0.4373081344753535,0.5684898329585125,1733757623642.jpg,https://KShervington.github.io/arcgis-images/images/1733757623642.jpg
1417792842,2024-12-09 ,15:20:24 ,28.66488292404403,-81.38086528284722,-1.441024685278535,0.4154553007967603,0.5587814451621584,-0.4406728931168914,0.5665400108577906,1733757624648.jpg,https://KShervington.github.io/arcgis-images/images/1733757624648.jpg
1417792843,2024-12-09 ,15:20:25 ,28.664882712554547,-81.3809151883584,-1.5674286503344774,0.4162341892170519,0.5588107105076326,-0.443640071402644,0.5636161738365175,1733757625650.jpg,https://KShervington.github.io/arcgis-images/images/1733757625650.jpg
1417792844,2024-12-09 ,15:20:26 ,28.66488543676344,-81.38096276864063,-1.638843641616404,0.4151904681113377,0.5582381956379404,-0.4476932116942212,0.5617454617511547,1733757626641.jpg,https://KShervington.github.io/arcgis-images/images/1733757626641.jpg
1417792845,2024-12-09 ,15:20:27 ,28.6648881304067,-81.38100810907511,-1.5915644988417623,0.4164815461783756,0.5611872912414131,-0.4475789822428324,0.5579292866823631,1733757627648.jpg,https://KShervington.github.io/arcgis-images/images/1733757627648.jpg
1417792846,2024-12-09 ,15:20:28 ,28.66487978392477,-81.38104393464185,-1.522509841248393,0.4167871249039745,0.5565776524508235,-0.4475233376089216,0.5623455590825542,1733757628647.jpg,https://KShervington.github.io/arcgis-images/images/1733757628647.jpg
1417792847,2024-12-09 ,15:20:29 ,28.66488117987721,-81.38108903467877,-1.6548361852765083,0.4119016566692956,0.5588500562613129,-0.4501730524047721,0.5615761490840264,1733757629661.jpg,https://KShervington.github.io/arcgis-images/images/1733757629661.jpg
1417792848,2024-12-09 ,15:20:30 ,28.664879050109768,-81.38113349935244,-1.500554183498025,0.408899958219841,0.5598625744510544,-0.4485513750601221,0.5640535285526941,1733757630669.jpg,https://KShervington.github.io/arcgis-images/images/1733757630669.jpg
1417792849,2024-12-09 ,15:20:31 ,28.664876948796607,-81.38117769440578,-1.4113391935825348,0.4061899471329138,0.5592864936559604,-0.4468642187395099,0.5679090700871486,1733757631678.jpg,https://KShervington.github.io/arcgis-images/images/1733757631678.jpg
1417792850,2024-12-09 ,15:20:32 ,28.66487628910911,-81.38121711855801,-1.2339024720713496,0.4060695699638705,0.5612984281419131,-0.4431878079241574,0.5688902886097041,1733757632674.jpg,https://KShervington.github.io/arcgis-images/images/1733757632674.jpg
1417792851,2024-12-09 ,15:20:33 ,28.66487530838512,-81.38125691876277,-0.9127726703882216,0.4124739094850297,0.5557638767884123,-0.4450560577773239,0.5682578804519811,1733757633673.jpg,https://KShervington.github.io/arcgis-images/images/1733757633673.jpg
1417792852,2024-12-09 ,15:20:34 ,28.664874971664304,-81.38129969531788,-1.0865568993613124,0.4166776915016824,0.5479378966755529,-0.4482652221827653,0.5702648567878599,1733757634668.jpg,https://KShervington.github.io/arcgis-images/images/1733757634668.jpg
1417792853,2024-12-09 ,15:20:35 ,28.66487660363322,-81.38134372741712,-0.8473991090431809,0.424796976071367,0.5519440043662658,-0.4456425271090209,0.5624128087232254,1733757635672.jpg,https://KShervington.github.io/arcgis-images/images/1733757635672.jpg
1417792854,2024-12-09 ,15:20:36 ,28.66487814551674,-81.38138856584185,-0.9416878679767252,0.4204358371071574,0.5512562382328741,-0.4535401396817751,0.5600460065677626,1733757636671.jpg,https://KShervington.github.io/arcgis-images/images/1733757636671.jpg
1417792855,2024-12-09 ,15:20:37 ,28.664877525483824,-81.38143317549962,-0.5612396830692887,0.4200900619796357,0.5521581118367325,-0.456183322364527,0.5572634748601426,1733757637667.jpg,https://KShervington.github.io/arcgis-images/images/1733757637667.jpg
1417792856,2024-12-09 ,15:20:38 ,28.66487976299425,-81.38146319864332,-0.2085037855431437,0.4144206760979322,0.5573461434180471,-0.4534428250812741,0.5585788661031652,1733757638668.jpg,https://KShervington.github.io/arcgis-images/images/1733757638668.jpg
1417792857,2024-12-09 ,15:20:39 ,28.66488118379645,-81.38148271109658,-0.4128563953563571,0.4078168608555051,0.5619672842273455,-0.4502669045260326,0.5613715495285525,1733757639673.jpg,https://KShervington.github.io/arcgis-images/images/1733757639673.jpg
1417792858,2024-12-09 ,15:20:40 ,28.664882946168007,-81.38149343016218,-0.8809567829594016,0.4033949017913337,0.5666959653164708,-0.4430288032838237,0.5655561063524678,1733757640682.jpg,https://KShervington.github.io/arcgis-images/images/1733757640682.jpg
1417792859,2024-12-09 ,15:20:41 ,28.664882336796808,-81.38150274233766,-0.7152153076604009,0.3963583083167185,0.5667686040536593,-0.4395797888654093,0.5730995016562183,1733757641686.jpg,https://KShervington.github.io/arcgis-images/images/1733757641686.jpg
1417792860,2024-12-09 ,15:20:42 ,28.66488316250729,-81.38150069657065,-0.5513784550130367,0.3933079747022716,0.5651643994959374,-0.4395019504422424,0.5768328797112263,1733757642701.jpg,https://KShervington.github.io/arcgis-images/images/1733757642701.jpg
1417792861,2024-12-09 ,15:20:43 ,28.664884267488016,-81.38150084293373,-0.4478212632238865,0.3938539167934207,0.5659508286336309,-0.4390430279227192,0.576038250289659,1733757643714.jpg,https://KShervington.github.io/arcgis-images/images/1733757643714.jpg
1417792862,2024-12-09 ,15:20:44 ,28.664884351821748,-81.38150518198387,-0.4609301332384348,0.3938848391997596,0.5675066460521366,-0.43758613057701,0.5755947972412635,1733757644715.jpg,https://KShervington.github.io/arcgis-images/images/1733757644715.jpg
1417792863,2024-12-09 ,15:20:45 ,28.664884705294288,-81.38151282515055,-0.2483471157029271,0.3926312194834508,0.5692263266543859,-0.4348337894733162,0.5768376400398615,1733757645718.jpg,https://KShervington.github.io/arcgis-images/images/1733757645718.jpg
1417792864,2024-12-09 ,15:20:46 ,28.664883109969548,-81.38152793281566,-0.1639841357246041,0.3893843678021182,0.5759331428532068,-0.4280215238413061,0.5774759440095352,1733757646734.jpg,https://KShervington.github.io/arcgis-images/images/1733757646734.jpg
1417792865,2024-12-09 ,15:20:47 ,28.66488106910557,-81.38154948780738,-0.0983765954151749,0.3769168496485732,0.5799253070447227,-0.4197917215174677,0.587703429912634,1733757647738.jpg,https://KShervington.github.io/arcgis-images/images/1733757647738.jpg
1417792866,2024-12-09 ,15:20:48 ,28.66487784399424,-81.38157516138776,-0.2482251552864909,0.3578017517062661,0.5912050556677859,-0.4029695044750137,0.6000584297224268,1733757648741.jpg,https://KShervington.github.io/arcgis-images/images/1733757648741.jpg
1417792867,2024-12-09 ,15:20:49 ,28.664868929545296,-81.3816060337741,-0.1894923578947782,0.3371484939810426,0.6034439507220972,-0.3775482577935197,0.6161523671518355,1733757649765.jpg,https://KShervington.github.io/arcgis-images/images/1733757649765.jpg
1417792868,2024-12-09 ,15:20:50 ,28.66485644599221,-81.38163919129448,-0.4909373875707388,0.3120139130828855,0.6168177980200217,-0.3475522230986311,0.6335539990949844,1733757650749.jpg,https://KShervington.github.io/arcgis-images/images/1733757650749.jpg
1417792869,2024-12-09 ,15:20:51 ,28.664836236221888,-81.38167546570624,-0.2008793391287326,0.2800701317986664,0.6301408051288616,-0.3115327762662506,0.653781688721233,1733757651753.jpg,https://KShervington.github.io/arcgis-images/images/1733757651753.jpg
1417792870,2024-12-09 ,15:20:52 ,28.66481177301861,-81.38170918705684,0.0062507018446922,0.2447228913675504,0.6438513284190321,-0.2734042172479234,0.6714285500009887,1733757652754.jpg,https://KShervington.github.io/arcgis-images/images/1733757652754.jpg
1417792871,2024-12-09 ,15:20:53 ,28.664783890171275,-81.38174295777341,0.1376048866659402,0.2114471472650556,0.65712319965087,-0.2388328947538101,0.6829627332774094,1733757653746.jpg,https://KShervington.github.io/arcgis-images/images/1733757653746.jpg
1417792872,2024-12-09 ,15:20:54 ,28.664744578462926,-81.38176218538794,-0.0966118965297937,0.1873152620400354,0.6646068134863895,-0.2076266023093971,0.692894040273006,1733757654756.jpg,https://KShervington.github.io/arcgis-images/images/1733757654756.jpg
1417792873,2024-12-09 ,15:20:55 ,28.664714422158102,-81.38179190721416,-0.2109142923727631,0.1728834441163714,0.668637791456208,-0.1870210016497432,0.6986114917097936,1733757655774.jpg,https://KShervington.github.io/arcgis-images/images/1733757655774.jpg
1417792874,2024-12-09 ,15:20:56 ,28.6646821939525,-81.38182225015822,0.0949571346864104,0.170733007398787,0.6771934284064506,-0.1883166642794071,0.6905043224963523,1733757656764.jpg,https://KShervington.github.io/arcgis-images/images/1733757656764.jpg
1417792875,2024-12-09 ,15:20:57 ,28.664655366698945,-81.38185386525033,0.3609961727634072,0.1775060417222568,0.6748471375567822,-0.1940218456621354,0.6895133046804326,1733757657786.jpg,https://KShervington.github.io/arcgis-images/images/1733757657786.jpg
1417792876,2024-12-09 ,15:20:58 ,28.66462820481852,-81.38188587468093,1.039613918401301,0.1897203176881896,0.6719708020684864,-0.2020507405681529,0.6867582711008978,1733757658803.jpg,https://KShervington.github.io/arcgis-images/images/1733757658803.jpg
1417792877,2024-12-09 ,15:20:59 ,28.664603076109227,-81.38193032962725,0.9511935794726014,0.2102444418681168,0.6655274229095658,-0.2218106619739468,0.6809336717770713,1733757659807.jpg,https://KShervington.github.io/arcgis-images/images/1733757659807.jpg
1417792878,2024-12-09 ,15:21:00 ,28.664579638671487,-81.3819670096699,1.0406565824523568,0.2379036027659211,0.6543444587170818,-0.2523046445337634,0.6719952065572676,1733757660809.jpg,https://KShervington.github.io/arcgis-images/images/1733757660809.jpg
1417792879,2024-12-09 ,15:21:01 ,28.664572781425,-81.38201245897768,0.4577590553089976,0.2780878506146356,0.6363443439817911,-0.2995545063998975,0.6542172630815407,1733757661814.jpg,https://KShervington.github.io/arcgis-images/images/1733757661814.jpg
1417792880,2024-12-09 ,15:21:02 ,28.66458797105441,-81.3820529887792,0.5479214871302247,0.3150262946412954,0.6144711059776006,-0.3432177442999948,0.6366986429952627,1733757662823.jpg,https://KShervington.github.io/arcgis-images/images/1733757662823.jpg
1417792881,2024-12-09 ,15:21:03 ,28.664584306731385,-81.3820780903943,0.6814512265846133,0.3389648598065838,0.6040323421068825,-0.3709401079656407,0.6185881193712667,1733757663820.jpg,https://KShervington.github.io/arcgis-images/images/1733757663820.jpg
1417792882,2024-12-09 ,15:21:04 ,28.66458376318901,-81.38208909716545,0.9509619968011976,0.354140648835032,0.5962629929888913,-0.3893040874093986,0.6062155051095086,1733757664822.jpg,https://KShervington.github.io/arcgis-images/images/1733757664822.jpg
1417792883,2024-12-09 ,15:21:05 ,28.66458395167926,-81.3820977621647,0.5676975008100271,0.3595190663744764,0.588995221684835,-0.4031770289915816,0.6010650147394901,1733757665831.jpg,https://KShervington.github.io/arcgis-images/images/1733757665831.jpg
1417792884,2024-12-09 ,15:21:06 ,28.66456435460448,-81.38209753754236,0.7720873579382896,0.3609754571306616,0.5846752472242165,-0.4093694700989961,0.600223464757813,1733757666854.jpg,https://KShervington.github.io/arcgis-images/images/1733757666854.jpg
1417792885,2024-12-09 ,15:21:07 ,28.66456442580118,-81.38209611509514,1.0135802831500769,0.3616122871624502,0.5849660388381824,-0.4089032819978722,0.5998744513818398,1733757667863.jpg,https://KShervington.github.io/arcgis-images/images/1733757667863.jpg
1417792886,2024-12-09 ,15:21:08 ,28.664564445462045,-81.38209572229643,1.021204123273492,0.3618796820251622,0.5852403289860579,-0.4085475709828258,0.5996879967237401,1733757668873.jpg,https://KShervington.github.io/arcgis-images/images/1733757668873.jpg
1417792887,2024-12-09 ,15:21:09 ,28.66456445716916,-81.38209548840415,1.020760633982718,0.3619495686409775,0.5852578490337358,-0.4083834577745981,0.5997404595845669,1733757669872.jpg,https://KShervington.github.io/arcgis-images/images/1733757669872.jpg
1417792888,2024-12-09 ,15:21:10 ,28.664564457169146,-81.38209548840415,1.020760633982718,0.3623446524986686,0.5855723133906893,-0.4080793555944243,0.599401918530318,1733757670880.jpg,https://KShervington.github.io/arcgis-images/images/1733757670880.jpg
1417792889,2024-12-09 ,15:21:11 ,28.66456445716914,-81.38209548840415,1.020760633982718,0.3623783166713093,0.5856112414768521,-0.4079763625172782,0.5994136338138355,1733757671881.jpg,https://KShervington.github.io/arcgis-images/images/1733757671881.jpg
1417792890,2024-12-09 ,15:21:12 ,28.66457974524546,-81.38210123797701,1.2539082188159227,0.3638980368793815,0.586220353242794,-0.4077297237551476,0.5980637969635151,1733757672898.jpg,https://KShervington.github.io/arcgis-images/images/1733757672898.jpg
1417792891,2024-12-09 ,15:21:13 ,28.66457968553208,-81.38210140025288,1.1929836524650457,0.3674160476682278,0.5849809553939413,-0.4106014651704493,0.5951546364874971,1733757673901.jpg,https://KShervington.github.io/arcgis-images/images/1733757673901.jpg
1417792892,2024-12-09 ,15:21:14 ,28.664578096337987,-81.38212039350233,1.108722262084484,0.3727795864015287,0.5834615350189581,-0.4138619719454753,0.5910384391911656,1733757674905.jpg,https://KShervington.github.io/arcgis-images/images/1733757674905.jpg
